age,sex,region,time,count
42,Female,d. Kommuneqarfik Sermersooq,2012,127
43,Female,d. Kommuneqarfik Sermersooq,2012,152
44,Female,d. Kommuneqarfik Sermersooq,2012,200
45,Female,d. Kommuneqarfik Sermersooq,2012,195
46,Female,d. Kommuneqarfik Sermersooq,2012,238
47,Female,d. Kommuneqarfik Sermersooq,2012,185
48,Female,d. Kommuneqarfik Sermersooq,2012,223
49,Female,d. Kommuneqarfik Sermersooq,2012,192
50,Female,d. Kommuneqarfik Sermersooq,2012,163
51,Female,d. Kommuneqarfik Sermersooq,2012,183
52,Female,d. Kommuneqarfik Sermersooq,2012,192
53,Female,d. Kommuneqarfik Sermersooq,2012,144
54,Female,d. Kommuneqarfik Sermersooq,2012,152
55,Female,d. Kommuneqarfik Sermersooq,2012,132
56,Female,d. Kommuneqarfik Sermersooq,2012,137
57,Female,d. Kommuneqarfik Sermersooq,2012,124
58,Female,d. Kommuneqarfik Sermersooq,2012,114
59,Female,d. Kommuneqarfik Sermersooq,2012,95
60,Female,d. Kommuneqarfik Sermersooq,2012,103
61,Female,d. Kommuneqarfik Sermersooq,2012,79
62,Female,d. Kommuneqarfik Sermersooq,2012,92
63,Female,d. Kommuneqarfik Sermersooq,2012,54
64,Female,d. Kommuneqarfik Sermersooq,2012,45
65,Female,d. Kommuneqarfik Sermersooq,2012,61
66,Female,d. Kommuneqarfik Sermersooq,2012,47
67,Female,d. Kommuneqarfik Sermersooq,2012,54
68,Female,d. Kommuneqarfik Sermersooq,2012,46
69,Female,d. Kommuneqarfik Sermersooq,2012,42
70,Female,d. Kommuneqarfik Sermersooq,2012,44
71,Female,d. Kommuneqarfik Sermersooq,2012,24
72,Female,d. Kommuneqarfik Sermersooq,2012,37
73,Female,d. Kommuneqarfik Sermersooq,2012,30
74,Female,d. Kommuneqarfik Sermersooq,2012,12
75,Female,d. Kommuneqarfik Sermersooq,2012,19
76,Female,d. Kommuneqarfik Sermersooq,2012,12
77,Female,d. Kommuneqarfik Sermersooq,2012,17
78,Female,d. Kommuneqarfik Sermersooq,2012,15
79,Female,d. Kommuneqarfik Sermersooq,2012,20
80,Female,d. Kommuneqarfik Sermersooq,2012,10
81,Female,d. Kommuneqarfik Sermersooq,2012,10
82,Female,d. Kommuneqarfik Sermersooq,2012,11
83,Female,d. Kommuneqarfik Sermersooq,2012,12
84,Female,d. Kommuneqarfik Sermersooq,2012,6
85,Female,d. Kommuneqarfik Sermersooq,2012,8
86,Female,d. Kommuneqarfik Sermersooq,2012,5
87,Female,d. Kommuneqarfik Sermersooq,2012,9
88,Female,d. Kommuneqarfik Sermersooq,2012,2
89,Female,d. Kommuneqarfik Sermersooq,2012,0
90,Female,d. Kommuneqarfik Sermersooq,2012,2
91,Female,d. Kommuneqarfik Sermersooq,2012,1
92,Female,d. Kommuneqarfik Sermersooq,2012,0
93,Female,d. Kommuneqarfik Sermersooq,2012,2
94,Female,d. Kommuneqarfik Sermersooq,2012,0
95,Female,d. Kommuneqarfik Sermersooq,2012,0
96,Female,d. Kommuneqarfik Sermersooq,2012,0
97,Female,d. Kommuneqarfik Sermersooq,2012,0
98,Female,d. Kommuneqarfik Sermersooq,2012,0
99,Female,d. Kommuneqarfik Sermersooq,2012,0
100+,Female,d. Kommuneqarfik Sermersooq,2012,0
0,Male,d. Kommuneqarfik Sermersooq,2012,155
1,Male,d. Kommuneqarfik Sermersooq,2012,168
2,Male,d. Kommuneqarfik Sermersooq,2012,181
3,Male,d. Kommuneqarfik Sermersooq,2012,192
4,Male,d. Kommuneqarfik Sermersooq,2012,174
5,Male,d. Kommuneqarfik Sermersooq,2012,171
6,Male,d. Kommuneqarfik Sermersooq,2012,136
7,Male,d. Kommuneqarfik Sermersooq,2012,153
8,Male,d. Kommuneqarfik Sermersooq,2012,141
9,Male,d. Kommuneqarfik Sermersooq,2012,157
10,Male,d. Kommuneqarfik Sermersooq,2012,155
11,Male,d. Kommuneqarfik Sermersooq,2012,169
12,Male,d. Kommuneqarfik Sermersooq,2012,164
13,Male,d. Kommuneqarfik Sermersooq,2012,134
14,Male,d. Kommuneqarfik Sermersooq,2012,169
15,Male,d. Kommuneqarfik Sermersooq,2012,180
16,Male,d. Kommuneqarfik Sermersooq,2012,117
17,Male,d. Kommuneqarfik Sermersooq,2012,141
18,Male,d. Kommuneqarfik Sermersooq,2012,152
19,Male,d. Kommuneqarfik Sermersooq,2012,158
20,Male,d. Kommuneqarfik Sermersooq,2012,162
21,Male,d. Kommuneqarfik Sermersooq,2012,156
22,Male,d. Kommuneqarfik Sermersooq,2012,168
23,Male,d. Kommuneqarfik Sermersooq,2012,171
24,Male,d. Kommuneqarfik Sermersooq,2012,173
25,Male,d. Kommuneqarfik Sermersooq,2012,202
26,Male,d. Kommuneqarfik Sermersooq,2012,167
27,Male,d. Kommuneqarfik Sermersooq,2012,199
28,Male,d. Kommuneqarfik Sermersooq,2012,173
29,Male,d. Kommuneqarfik Sermersooq,2012,148
30,Male,d. Kommuneqarfik Sermersooq,2012,192
31,Male,d. Kommuneqarfik Sermersooq,2012,186
32,Male,d. Kommuneqarfik Sermersooq,2012,193
33,Male,d. Kommuneqarfik Sermersooq,2012,153
34,Male,d. Kommuneqarfik Sermersooq,2012,160
35,Male,d. Kommuneqarfik Sermersooq,2012,189
36,Male,d. Kommuneqarfik Sermersooq,2012,143
37,Male,d. Kommuneqarfik Sermersooq,2012,152
38,Male,d. Kommuneqarfik Sermersooq,2012,132
39,Male,d. Kommuneqarfik Sermersooq,2012,150
40,Male,d. Kommuneqarfik Sermersooq,2012,161
41,Male,d. Kommuneqarfik Sermersooq,2012,144
42,Male,d. Kommuneqarfik Sermersooq,2012,167
43,Male,d. Kommuneqarfik Sermersooq,2012,173
44,Male,d. Kommuneqarfik Sermersooq,2012,202
45,Male,d. Kommuneqarfik Sermersooq,2012,232
46,Male,d. Kommuneqarfik Sermersooq,2012,221
47,Male,d. Kommuneqarfik Sermersooq,2012,238
48,Male,d. Kommuneqarfik Sermersooq,2012,224
49,Male,d. Kommuneqarfik Sermersooq,2012,230
50,Male,d. Kommuneqarfik Sermersooq,2012,208
51,Male,d. Kommuneqarfik Sermersooq,2012,212
52,Male,d. Kommuneqarfik Sermersooq,2012,215
53,Male,d. Kommuneqarfik Sermersooq,2012,190
54,Male,d. Kommuneqarfik Sermersooq,2012,206
55,Male,d. Kommuneqarfik Sermersooq,2012,188
56,Male,d. Kommuneqarfik Sermersooq,2012,177
57,Male,d. Kommuneqarfik Sermersooq,2012,146
58,Male,d. Kommuneqarfik Sermersooq,2012,152
59,Male,d. Kommuneqarfik Sermersooq,2012,144
60,Male,d. Kommuneqarfik Sermersooq,2012,140
61,Male,d. Kommuneqarfik Sermersooq,2012,117
62,Male,d. Kommuneqarfik Sermersooq,2012,105
63,Male,d. Kommuneqarfik Sermersooq,2012,75
64,Male,d. Kommuneqarfik Sermersooq,2012,96
65,Male,d. Kommuneqarfik Sermersooq,2012,61
66,Male,d. Kommuneqarfik Sermersooq,2012,80
67,Male,d. Kommuneqarfik Sermersooq,2012,70
68,Male,d. Kommuneqarfik Sermersooq,2012,70
69,Male,d. Kommuneqarfik Sermersooq,2012,54
70,Male,d. Kommuneqarfik Sermersooq,2012,51
71,Male,d. Kommuneqarfik Sermersooq,2012,48
72,Male,d. Kommuneqarfik Sermersooq,2012,37
73,Male,d. Kommuneqarfik Sermersooq,2012,14
74,Male,d. Kommuneqarfik Sermersooq,2012,17
75,Male,d. Kommuneqarfik Sermersooq,2012,33
76,Male,d. Kommuneqarfik Sermersooq,2012,16
77,Male,d. Kommuneqarfik Sermersooq,2012,19
78,Male,d. Kommuneqarfik Sermersooq,2012,14
79,Male,d. Kommuneqarfik Sermersooq,2012,17
80,Male,d. Kommuneqarfik Sermersooq,2012,9
81,Male,d. Kommuneqarfik Sermersooq,2012,8
82,Male,d. Kommuneqarfik Sermersooq,2012,7
83,Male,d. Kommuneqarfik Sermersooq,2012,7
84,Male,d. Kommuneqarfik Sermersooq,2012,1
85,Male,d. Kommuneqarfik Sermersooq,2012,3
86,Male,d. Kommuneqarfik Sermersooq,2012,3
87,Male,d. Kommuneqarfik Sermersooq,2012,1
88,Male,d. Kommuneqarfik Sermersooq,2012,1
89,Male,d. Kommuneqarfik Sermersooq,2012,1
90,Male,d. Kommuneqarfik Sermersooq,2012,0
91,Male,d. Kommuneqarfik Sermersooq,2012,0
92,Male,d. Kommuneqarfik Sermersooq,2012,0
93,Male,d. Kommuneqarfik Sermersooq,2012,0
94,Male,d. Kommuneqarfik Sermersooq,2012,0
95,Male,d. Kommuneqarfik Sermersooq,2012,0
96,Male,d. Kommuneqarfik Sermersooq,2012,0
97,Male,d. Kommuneqarfik Sermersooq,2012,0
98,Male,d. Kommuneqarfik Sermersooq,2012,0
99,Male,d. Kommuneqarfik Sermersooq,2012,0
100+,Male,d. Kommuneqarfik Sermersooq,2012,0
0,Female,d. Qeqqata Kommunia,2012,61
1,Female,d. Qeqqata Kommunia,2012,73
2,Female,d. Qeqqata Kommunia,2012,67
3,Female,d. Qeqqata Kommunia,2012,66
4,Female,d. Qeqqata Kommunia,2012,77
5,Female,d. Qeqqata Kommunia,2012,65
6,Female,d. Qeqqata Kommunia,2012,71
7,Female,d. Qeqqata Kommunia,2012,65
8,Female,d. Qeqqata Kommunia,2012,65
9,Female,d. Qeqqata Kommunia,2012,59
10,Female,d. Qeqqata Kommunia,2012,67
11,Female,d. Qeqqata Kommunia,2012,66
12,Female,d. Qeqqata Kommunia,2012,80
13,Female,d. Qeqqata Kommunia,2012,65
14,Female,d. Qeqqata Kommunia,2012,57
15,Female,d. Qeqqata Kommunia,2012,77
16,Female,d. Qeqqata Kommunia,2012,69
17,Female,d. Qeqqata Kommunia,2012,70
18,Female,d. Qeqqata Kommunia,2012,80
19,Female,d. Qeqqata Kommunia,2012,86
20,Female,d. Qeqqata Kommunia,2012,92
21,Female,d. Qeqqata Kommunia,2012,76
22,Female,d. Qeqqata Kommunia,2012,88
23,Female,d. Qeqqata Kommunia,2012,66
24,Female,d. Qeqqata Kommunia,2012,78
25,Female,d. Qeqqata Kommunia,2012,65
26,Female,d. Qeqqata Kommunia,2012,64
27,Female,d. Qeqqata Kommunia,2012,73
28,Female,d. Qeqqata Kommunia,2012,50
29,Female,d. Qeqqata Kommunia,2012,60
30,Female,d. Qeqqata Kommunia,2012,65
31,Female,d. Qeqqata Kommunia,2012,63
32,Female,d. Qeqqata Kommunia,2012,65
33,Female,d. Qeqqata Kommunia,2012,55
34,Female,d. Qeqqata Kommunia,2012,50
35,Female,d. Qeqqata Kommunia,2012,39
36,Female,d. Qeqqata Kommunia,2012,55
37,Female,d. Qeqqata Kommunia,2012,44
38,Female,d. Qeqqata Kommunia,2012,36
39,Female,d. Qeqqata Kommunia,2012,54
40,Female,d. Qeqqata Kommunia,2012,50
41,Female,d. Qeqqata Kommunia,2012,58
42,Female,d. Qeqqata Kommunia,2012,55
43,Female,d. Qeqqata Kommunia,2012,63
44,Female,d. Qeqqata Kommunia,2012,87
45,Female,d. Qeqqata Kommunia,2012,76
46,Female,d. Qeqqata Kommunia,2012,90
47,Female,d. Qeqqata Kommunia,2012,78
48,Female,d. Qeqqata Kommunia,2012,90
49,Female,d. Qeqqata Kommunia,2012,79
50,Female,d. Qeqqata Kommunia,2012,77
51,Female,d. Qeqqata Kommunia,2012,86
52,Female,d. Qeqqata Kommunia,2012,75
53,Female,d. Qeqqata Kommunia,2012,57
54,Female,d. Qeqqata Kommunia,2012,58
55,Female,d. Qeqqata Kommunia,2012,62
56,Female,d. Qeqqata Kommunia,2012,48
57,Female,d. Qeqqata Kommunia,2012,51
58,Female,d. Qeqqata Kommunia,2012,46
59,Female,d. Qeqqata Kommunia,2012,45
60,Female,d. Qeqqata Kommunia,2012,31
61,Female,d. Qeqqata Kommunia,2012,39
62,Female,d. Qeqqata Kommunia,2012,41
63,Female,d. Qeqqata Kommunia,2012,33
64,Female,d. Qeqqata Kommunia,2012,25
65,Female,d. Qeqqata Kommunia,2012,30
66,Female,d. Qeqqata Kommunia,2012,15
67,Female,d. Qeqqata Kommunia,2012,19
68,Female,d. Qeqqata Kommunia,2012,26
69,Female,d. Qeqqata Kommunia,2012,25
70,Female,d. Qeqqata Kommunia,2012,33
71,Female,d. Qeqqata Kommunia,2012,11
72,Female,d. Qeqqata Kommunia,2012,17
73,Female,d. Qeqqata Kommunia,2012,18
74,Female,d. Qeqqata Kommunia,2012,17
75,Female,d. Qeqqata Kommunia,2012,23
76,Female,d. Qeqqata Kommunia,2012,22
77,Female,d. Qeqqata Kommunia,2012,19
78,Female,d. Qeqqata Kommunia,2012,14
79,Female,d. Qeqqata Kommunia,2012,14
80,Female,d. Qeqqata Kommunia,2012,15
81,Female,d. Qeqqata Kommunia,2012,10
82,Female,d. Qeqqata Kommunia,2012,5
83,Female,d. Qeqqata Kommunia,2012,12
84,Female,d. Qeqqata Kommunia,2012,10
85,Female,d. Qeqqata Kommunia,2012,4
86,Female,d. Qeqqata Kommunia,2012,5
87,Female,d. Qeqqata Kommunia,2012,1
88,Female,d. Qeqqata Kommunia,2012,1
89,Female,d. Qeqqata Kommunia,2012,1
90,Female,d. Qeqqata Kommunia,2012,1
91,Female,d. Qeqqata Kommunia,2012,1
92,Female,d. Qeqqata Kommunia,2012,1
93,Female,d. Qeqqata Kommunia,2012,0
94,Female,d. Qeqqata Kommunia,2012,0
95,Female,d. Qeqqata Kommunia,2012,0
96,Female,d. Qeqqata Kommunia,2012,0
97,Female,d. Qeqqata Kommunia,2012,0
98,Female,d. Qeqqata Kommunia,2012,0
99,Female,d. Qeqqata Kommunia,2012,0
100+,Female,d. Qeqqata Kommunia,2012,0
0,Male,d. Qeqqata Kommunia,2012,62
1,Male,d. Qeqqata Kommunia,2012,78
2,Male,d. Qeqqata Kommunia,2012,65
3,Male,d. Qeqqata Kommunia,2012,79
4,Male,d. Qeqqata Kommunia,2012,70
5,Male,d. Qeqqata Kommunia,2012,69
6,Male,d. Qeqqata Kommunia,2012,65
7,Male,d. Qeqqata Kommunia,2012,82
8,Male,d. Qeqqata Kommunia,2012,67
9,Male,d. Qeqqata Kommunia,2012,69
10,Male,d. Qeqqata Kommunia,2012,65
11,Male,d. Qeqqata Kommunia,2012,73
12,Male,d. Qeqqata Kommunia,2012,77
13,Male,d. Qeqqata Kommunia,2012,79
14,Male,d. Qeqqata Kommunia,2012,66
15,Male,d. Qeqqata Kommunia,2012,78
16,Male,d. Qeqqata Kommunia,2012,62
17,Male,d. Qeqqata Kommunia,2012,77
18,Male,d. Qeqqata Kommunia,2012,88
19,Male,d. Qeqqata Kommunia,2012,93
20,Male,d. Qeqqata Kommunia,2012,91
21,Male,d. Qeqqata Kommunia,2012,103
22,Male,d. Qeqqata Kommunia,2012,103
23,Male,d. Qeqqata Kommunia,2012,116
24,Male,d. Qeqqata Kommunia,2012,85
25,Male,d. Qeqqata Kommunia,2012,63
26,Male,d. Qeqqata Kommunia,2012,73
27,Male,d. Qeqqata Kommunia,2012,66
28,Male,d. Qeqqata Kommunia,2012,63
29,Male,d. Qeqqata Kommunia,2012,64
30,Male,d. Qeqqata Kommunia,2012,75
31,Male,d. Qeqqata Kommunia,2012,66
32,Male,d. Qeqqata Kommunia,2012,57
33,Male,d. Qeqqata Kommunia,2012,59
34,Male,d. Qeqqata Kommunia,2012,55
35,Male,d. Qeqqata Kommunia,2012,55
36,Male,d. Qeqqata Kommunia,2012,66
37,Male,d. Qeqqata Kommunia,2012,50
38,Male,d. Qeqqata Kommunia,2012,45
39,Male,d. Qeqqata Kommunia,2012,50
40,Male,d. Qeqqata Kommunia,2012,50
41,Male,d. Qeqqata Kommunia,2012,72
42,Male,d. Qeqqata Kommunia,2012,60
43,Male,d. Qeqqata Kommunia,2012,84
44,Male,d. Qeqqata Kommunia,2012,100
45,Male,d. Qeqqata Kommunia,2012,115
46,Male,d. Qeqqata Kommunia,2012,99
47,Male,d. Qeqqata Kommunia,2012,100
48,Male,d. Qeqqata Kommunia,2012,93
49,Male,d. Qeqqata Kommunia,2012,87
50,Male,d. Qeqqata Kommunia,2012,84
51,Male,d. Qeqqata Kommunia,2012,84
52,Male,d. Qeqqata Kommunia,2012,99
53,Male,d. Qeqqata Kommunia,2012,84
54,Male,d. Qeqqata Kommunia,2012,70
55,Male,d. Qeqqata Kommunia,2012,91
56,Male,d. Qeqqata Kommunia,2012,68
57,Male,d. Qeqqata Kommunia,2012,81
58,Male,d. Qeqqata Kommunia,2012,72
59,Male,d. Qeqqata Kommunia,2012,42
60,Male,d. Qeqqata Kommunia,2012,60
61,Male,d. Qeqqata Kommunia,2012,43
62,Male,d. Qeqqata Kommunia,2012,59
63,Male,d. Qeqqata Kommunia,2012,47
64,Male,d. Qeqqata Kommunia,2012,50
65,Male,d. Qeqqata Kommunia,2012,31
66,Male,d. Qeqqata Kommunia,2012,51
67,Male,d. Qeqqata Kommunia,2012,30
68,Male,d. Qeqqata Kommunia,2012,24
69,Male,d. Qeqqata Kommunia,2012,34
70,Male,d. Qeqqata Kommunia,2012,26
71,Male,d. Qeqqata Kommunia,2012,21
72,Male,d. Qeqqata Kommunia,2012,23
73,Male,d. Qeqqata Kommunia,2012,13
74,Male,d. Qeqqata Kommunia,2012,25
75,Male,d. Qeqqata Kommunia,2012,10
76,Male,d. Qeqqata Kommunia,2012,13
77,Male,d. Qeqqata Kommunia,2012,15
78,Male,d. Qeqqata Kommunia,2012,7
79,Male,d. Qeqqata Kommunia,2012,7
80,Male,d. Qeqqata Kommunia,2012,6
81,Male,d. Qeqqata Kommunia,2012,6
82,Male,d. Qeqqata Kommunia,2012,4
83,Male,d. Qeqqata Kommunia,2012,4
84,Male,d. Qeqqata Kommunia,2012,7
85,Male,d. Qeqqata Kommunia,2012,0
86,Male,d. Qeqqata Kommunia,2012,0
87,Male,d. Qeqqata Kommunia,2012,1
88,Male,d. Qeqqata Kommunia,2012,2
89,Male,d. Qeqqata Kommunia,2012,2
90,Male,d. Qeqqata Kommunia,2012,0
91,Male,d. Qeqqata Kommunia,2012,0
92,Male,d. Qeqqata Kommunia,2012,0
93,Male,d. Qeqqata Kommunia,2012,0
94,Male,d. Qeqqata Kommunia,2012,1
95,Male,d. Qeqqata Kommunia,2012,0
96,Male,d. Qeqqata Kommunia,2012,0
97,Male,d. Qeqqata Kommunia,2012,0
98,Male,d. Qeqqata Kommunia,2012,0
99,Male,d. Qeqqata Kommunia,2012,0
100+,Male,d. Qeqqata Kommunia,2012,0
0,Female,d. Avannaata kommunia,2013,77
1,Female,d. Avannaata kommunia,2013,79
2,Female,d. Avannaata kommunia,2013,68
3,Female,d. Avannaata kommunia,2013,91
4,Female,d. Avannaata kommunia,2013,87
5,Female,d. Avannaata kommunia,2013,79
6,Female,d. Avannaata kommunia,2013,68
7,Female,d. Avannaata kommunia,2013,88
8,Female,d. Avannaata kommunia,2013,81
9,Female,d. Avannaata kommunia,2013,71
10,Female,d. Avannaata kommunia,2013,74
11,Female,d. Avannaata kommunia,2013,92
12,Female,d. Avannaata kommunia,2013,71
13,Female,d. Avannaata kommunia,2013,83
14,Female,d. Avannaata kommunia,2013,85
15,Female,d. Avannaata kommunia,2013,91
16,Female,d. Avannaata kommunia,2013,62
17,Female,d. Avannaata kommunia,2013,78
18,Female,d. Avannaata kommunia,2013,80
19,Female,d. Avannaata kommunia,2013,81
20,Female,d. Avannaata kommunia,2013,86
21,Female,d. Avannaata kommunia,2013,93
22,Female,d. Avannaata kommunia,2013,78
23,Female,d. Avannaata kommunia,2013,74
24,Female,d. Avannaata kommunia,2013,91
25,Female,d. Avannaata kommunia,2013,77
26,Female,d. Avannaata kommunia,2013,75
27,Female,d. Avannaata kommunia,2013,63
28,Female,d. Avannaata kommunia,2013,74
29,Female,d. Avannaata kommunia,2013,67
30,Female,d. Avannaata kommunia,2013,85
31,Female,d. Avannaata kommunia,2013,80
32,Female,d. Avannaata kommunia,2013,77
33,Female,d. Avannaata kommunia,2013,58
34,Female,d. Avannaata kommunia,2013,63
35,Female,d. Avannaata kommunia,2013,51
36,Female,d. Avannaata kommunia,2013,69
37,Female,d. Avannaata kommunia,2013,61
38,Female,d. Avannaata kommunia,2013,56
39,Female,d. Avannaata kommunia,2013,48
40,Female,d. Avannaata kommunia,2013,59
41,Female,d. Avannaata kommunia,2013,67
42,Female,d. Avannaata kommunia,2013,61
43,Female,d. Avannaata kommunia,2013,60
44,Female,d. Avannaata kommunia,2013,79
45,Female,d. Avannaata kommunia,2013,99
46,Female,d. Avannaata kommunia,2013,90
47,Female,d. Avannaata kommunia,2013,113
48,Female,d. Avannaata kommunia,2013,83
49,Female,d. Avannaata kommunia,2013,87
50,Female,d. Avannaata kommunia,2013,89
51,Female,d. Avannaata kommunia,2013,79
52,Female,d. Avannaata kommunia,2013,86
53,Female,d. Avannaata kommunia,2013,65
54,Female,d. Avannaata kommunia,2013,78
55,Female,d. Avannaata kommunia,2013,54
56,Female,d. Avannaata kommunia,2013,51
57,Female,d. Avannaata kommunia,2013,62
58,Female,d. Avannaata kommunia,2013,36
59,Female,d. Avannaata kommunia,2013,50
60,Female,d. Avannaata kommunia,2013,55
61,Female,d. Avannaata kommunia,2013,35
62,Female,d. Avannaata kommunia,2013,38
63,Female,d. Avannaata kommunia,2013,47
64,Female,d. Avannaata kommunia,2013,23
65,Female,d. Avannaata kommunia,2013,17
66,Female,d. Avannaata kommunia,2013,28
67,Female,d. Avannaata kommunia,2013,31
68,Female,d. Avannaata kommunia,2013,25
69,Female,d. Avannaata kommunia,2013,33
70,Female,d. Avannaata kommunia,2013,26
71,Female,d. Avannaata kommunia,2013,32
72,Female,d. Avannaata kommunia,2013,32
73,Female,d. Avannaata kommunia,2013,29
74,Female,d. Avannaata kommunia,2013,12
75,Female,d. Avannaata kommunia,2013,23
76,Female,d. Avannaata kommunia,2013,24
77,Female,d. Avannaata kommunia,2013,12
78,Female,d. Avannaata kommunia,2013,16
79,Female,d. Avannaata kommunia,2013,14
80,Female,d. Avannaata kommunia,2013,9
81,Female,d. Avannaata kommunia,2013,9
82,Female,d. Avannaata kommunia,2013,10
83,Female,d. Avannaata kommunia,2013,13
84,Female,d. Avannaata kommunia,2013,11
85,Female,d. Avannaata kommunia,2013,3
86,Female,d. Avannaata kommunia,2013,1
87,Female,d. Avannaata kommunia,2013,0
88,Female,d. Avannaata kommunia,2013,2
89,Female,d. Avannaata kommunia,2013,0
90,Female,d. Avannaata kommunia,2013,1
91,Female,d. Avannaata kommunia,2013,0
92,Female,d. Avannaata kommunia,2013,0
93,Female,d. Avannaata kommunia,2013,0
94,Female,d. Avannaata kommunia,2013,1
95,Female,d. Avannaata kommunia,2013,0
96,Female,d. Avannaata kommunia,2013,0
97,Female,d. Avannaata kommunia,2013,0
98,Female,d. Avannaata kommunia,2013,0
99,Female,d. Avannaata kommunia,2013,0
100+,Female,d. Avannaata kommunia,2013,0
0,Male,d. Avannaata kommunia,2013,76
1,Male,d. Avannaata kommunia,2013,73
2,Male,d. Avannaata kommunia,2013,78
3,Male,d. Avannaata kommunia,2013,85
4,Male,d. Avannaata kommunia,2013,80
5,Male,d. Avannaata kommunia,2013,71
6,Male,d. Avannaata kommunia,2013,84
7,Male,d. Avannaata kommunia,2013,81
8,Male,d. Avannaata kommunia,2013,86
9,Male,d. Avannaata kommunia,2013,98
10,Male,d. Avannaata kommunia,2013,93
11,Male,d. Avannaata kommunia,2013,91
12,Male,d. Avannaata kommunia,2013,65
13,Male,d. Avannaata kommunia,2013,71
14,Male,d. Avannaata kommunia,2013,95
15,Male,d. Avannaata kommunia,2013,96
16,Male,d. Avannaata kommunia,2013,76
17,Male,d. Avannaata kommunia,2013,87
18,Male,d. Avannaata kommunia,2013,92
19,Male,d. Avannaata kommunia,2013,79
20,Male,d. Avannaata kommunia,2013,103
21,Male,d. Avannaata kommunia,2013,93
22,Male,d. Avannaata kommunia,2013,93
23,Male,d. Avannaata kommunia,2013,71
24,Male,d. Avannaata kommunia,2013,75
25,Male,d. Avannaata kommunia,2013,82
26,Male,d. Avannaata kommunia,2013,62
27,Male,d. Avannaata kommunia,2013,69
28,Male,d. Avannaata kommunia,2013,80
29,Male,d. Avannaata kommunia,2013,80
30,Male,d. Avannaata kommunia,2013,71
31,Male,d. Avannaata kommunia,2013,65
32,Male,d. Avannaata kommunia,2013,74
33,Male,d. Avannaata kommunia,2013,80
34,Male,d. Avannaata kommunia,2013,71
35,Male,d. Avannaata kommunia,2013,65
36,Male,d. Avannaata kommunia,2013,69
37,Male,d. Avannaata kommunia,2013,62
38,Male,d. Avannaata kommunia,2013,65
39,Male,d. Avannaata kommunia,2013,70
40,Male,d. Avannaata kommunia,2013,73
41,Male,d. Avannaata kommunia,2013,71
42,Male,d. Avannaata kommunia,2013,71
43,Male,d. Avannaata kommunia,2013,87
44,Male,d. Avannaata kommunia,2013,79
45,Male,d. Avannaata kommunia,2013,97
46,Male,d. Avannaata kommunia,2013,104
47,Male,d. Avannaata kommunia,2013,117
48,Male,d. Avannaata kommunia,2013,128
49,Male,d. Avannaata kommunia,2013,108
50,Male,d. Avannaata kommunia,2013,126
51,Male,d. Avannaata kommunia,2013,87
52,Male,d. Avannaata kommunia,2013,92
53,Male,d. Avannaata kommunia,2013,89
54,Male,d. Avannaata kommunia,2013,103
55,Male,d. Avannaata kommunia,2013,77
56,Male,d. Avannaata kommunia,2013,77
57,Male,d. Avannaata kommunia,2013,62
58,Male,d. Avannaata kommunia,2013,66
59,Male,d. Avannaata kommunia,2013,60
60,Male,d. Avannaata kommunia,2013,70
61,Male,d. Avannaata kommunia,2013,41
62,Male,d. Avannaata kommunia,2013,60
63,Male,d. Avannaata kommunia,2013,47
64,Male,d. Avannaata kommunia,2013,33
65,Male,d. Avannaata kommunia,2013,36
66,Male,d. Avannaata kommunia,2013,32
67,Male,d. Avannaata kommunia,2013,33
68,Male,d. Avannaata kommunia,2013,27
69,Male,d. Avannaata kommunia,2013,38
70,Male,d. Avannaata kommunia,2013,37
71,Male,d. Avannaata kommunia,2013,32
72,Male,d. Avannaata kommunia,2013,26
73,Male,d. Avannaata kommunia,2013,23
74,Male,d. Avannaata kommunia,2013,18
75,Male,d. Avannaata kommunia,2013,20
76,Male,d. Avannaata kommunia,2013,14
77,Male,d. Avannaata kommunia,2013,15
78,Male,d. Avannaata kommunia,2013,9
79,Male,d. Avannaata kommunia,2013,13
80,Male,d. Avannaata kommunia,2013,6
81,Male,d. Avannaata kommunia,2013,8
82,Male,d. Avannaata kommunia,2013,3
83,Male,d. Avannaata kommunia,2013,7
84,Male,d. Avannaata kommunia,2013,5
85,Male,d. Avannaata kommunia,2013,5
86,Male,d. Avannaata kommunia,2013,1
87,Male,d. Avannaata kommunia,2013,1
88,Male,d. Avannaata kommunia,2013,1
89,Male,d. Avannaata kommunia,2013,1
90,Male,d. Avannaata kommunia,2013,0
